Date,R1_SRP,R1_TP,R1_TDP,H1_SRP,H1_TP,H1_TDP
2007-03-17,2613.036183,6820.431607,3238.070264,1980.944737,5437.281052,2832.826641
2007-03-18,2613.036183,6820.431607,3238.070264,1980.947744,5437.422927,2832.831189
2007-03-19,2613.036183,6820.431607,3238.070264,1980.950418,5437.549039,2832.835232
2007-03-20,2613.036183,6820.431607,3238.070264,1980.953092,5437.67515,2832.839275
2007-03-21,2613.036183,6820.431607,3238.070264,1980.955765,5437.801261,2832.843318
2007-03-22,2613.036183,6820.431607,3238.070264,1980.958439,5437.927373,2832.847361
2007-03-23,2613.818271,6822.046414,3239.104805,1980.962755,5438.13099,2832.853888
2007-03-24,2614.799084,6824.071537,3240.402219,1980.971221,5438.530343,2832.866691
2007-03-25,2615.44907,6825.413589,3241.262016,1980.985313,5439.195055,2832.888
2007-03-26,2616.328727,6827.22985,3242.42562,1981.00503,5440.125127,2832.917816
2007-03-27,2618.289822,6831.278998,3245.019744,1981.029203,5441.265384,2832.954371
2007-03-28,2619.437255,6833.648148,3246.537561,1981.055214,5442.492343,2832.993704
2007-03-29,2619.809314,6834.416354,3247.029719,1981.081281,5443.721929,2833.033122
2007-03-30,2620.166713,6835.203103,3247.502484,1981.107347,5444.951515,2833.07254
2007-03-31,2620.315085,6835.529718,3247.69875,1981.133414,5446.181101,2833.111958
2007-04-01,2620.57143,6836.094015,3248.037841,1981.159481,5447.410687,2833.151376
2007-04-02,2620.879637,6836.772478,3248.445535,1981.185548,5448.640273,2833.190794
2007-04-03,2621.51418,6838.343305,3249.228093,1981.211614,5449.869859,2833.230212
2007-04-04,2622.03735,6839.822706,3249.813129,1981.237681,5451.099445,2833.26963
2007-04-05,2622.641041,6841.529802,3250.488208,1981.330604,5452.296187,2833.392824
2007-04-06,2623.230468,6843.196561,3251.147335,1981.726632,5457.396545,2833.917861
2007-04-07,2623.700109,6844.509504,3251.672512,1983.412363,5479.106708,2836.152731
2007-04-08,2623.875498,6844.994191,3251.868642,1984.743303,5496.247608,2837.917235
2007-04-09,2624.031917,6845.426454,3252.043557,1986.45853,5518.337658,2840.191211
2007-04-10,2624.124375,6845.68196,3252.146948,1988.211124,5540.908942,2842.514725
2007-04-11,2624.607822,6847.017964,3252.687564,1988.924283,5550.093566,2843.460201
2007-04-12,2629.200135,6859.708804,3257.822927,1990.104309,5565.290861,2845.024629
2007-04-13,2636.513273,6879.918634,3266.000858,1993.028447,5602.950225,2848.901328
2007-04-14,2645.31696,6904.247589,3275.845598,1996.624235,5649.259609,2853.66847
2007-04-15,2670.974523,7085.961178,3304.537217,2008.433973,5706.97923,2868.667977
2007-04-16,2769.637144,7575.057929,3412.830872,2022.972062,5746.736454,2886.914763
2007-04-17,2870.243322,7958.684257,3522.140007,2040.440227,5794.506537,2908.839092
2007-04-18,2958.327981,8129.367332,3617.844445,2100.725818,5959.369172,2984.503659
2007-04-19,3065.296446,8336.641867,3734.066238,2189.379952,6201.811089,3095.773644
2007-04-20,3178.725432,8556.435058,3857.30742,2304.790117,6345.484969,3240.625178
2007-04-21,3278.034335,8746.805758,3965.207059,2414.832276,6482.476228,3378.739316
2007-04-22,3391.706981,8964.711107,4088.712979,2440.090872,6600.997335,3430.227994
2007-04-23,3490.077561,9203.734357,4195.712556,2458.978369,6679.08987,3468.72943
2007-04-24,3541.760107,9330.900622,4251.928659,2475.581591,6738.478317,3502.574459
2007-04-25,3572.528308,9407.551228,4285.395825,2490.428206,6791.583516,3532.838712
2007-04-26,3593.509214,9459.819451,4308.217162,2506.132957,6847.758205,3564.852244
2007-04-27,3604.593061,9483.931679,4320.273276,2518.812989,6888.724462,3590.700002
2007-04-28,3614.350855,9505.159161,4330.887017,2529.226742,6922.368895,3611.928037
2007-04-29,3626.137848,9530.80104,4343.707957,2536.912075,6947.198432,3627.594292
2007-04-30,3634.358282,9583.074572,4374.692671,2539.112796,6967.280009,3637.497536
2007-05-01,3675.957008,9847.599806,4531.48787,2540.908512,6981.196811,3645.578259
2007-05-02,3684.031956,9897.91294,4561.92421,2542.850194,6996.244847,3654.315829
2007-05-03,3688.455775,9924.909581,4578.598607,2545.006354,7015.650283,3664.018547
2007-05-04,3697.42656,9979.654368,4612.411563,2547.424752,7037.415867,3674.901339
2007-05-05,3702.379522,10009.88014,4631.080423,2550.275898,7063.076177,3687.731494
2007-05-06,3705.144137,10026.75138,4641.500895,2553.00131,7087.604887,3699.995849
2007-05-07,3741.863104,10250.83123,4779.903154,2555.786049,7112.66754,3712.527175
2007-05-08,3775.684146,10457.2263,4907.382464,2558.606983,7138.05594,3725.221375
2007-05-09,3801.782228,10616.49152,5005.752159,2564.429921,7190.462388,3751.424599
2007-05-10,3834.174067,10814.1648,5127.844475,2570.226231,7213.647625,3766.639911
2007-05-11,3865.982376,11008.27704,5247.737331,2575.530375,7234.864204,3780.563291
2007-05-12,3889.04682,11117.61959,5312.374725,2580.106245,7253.167681,3792.574948
2007-05-13,3906.063885,11176.77415,5344.788181,2582.441703,7262.509516,3798.705527
2007-05-14,3910.98274,11193.87303,5354.15743,2584.396178,7270.327415,3803.836023
2007-05-15,3914.67265,11206.69986,5361.18583,2587.57945,7283.060503,3812.192113
2007-05-16,3917.498327,11216.52245,5366.568071,2589.685141,7291.483268,3817.719552
2007-05-17,3919.43213,11223.24472,5370.251506,2591.959398,7300.580296,3823.689476
2007-05-18,3921.053077,11228.87944,5373.339024,2594.065275,7309.003804,3829.217403
2007-05-19,3923.156278,11236.19057,5377.345121,2596.644333,7319.320035,3835.98743
2007-05-20,3925.014512,11242.65014,5380.884614,2599.605542,7331.164869,3843.760603
2007-05-21,3926.379658,11247.39565,5383.484893,2602.690559,7343.504937,3851.858772
2007-05-22,3927.903423,11252.71542,5386.43345,2605.832231,7356.205315,3859.880063
2007-05-23,3929.593937,11258.65077,5389.772081,2608.457817,7366.819386,3866.583687
2007-05-24,3931.238249,11264.4239,5393.01947,2610.89255,7376.661924,3872.800027
2007-05-25,3933.05788,11270.81257,5396.613098,2613.310089,7386.434952,3878.972466
2007-05-26,3934.763139,11276.79969,5399.980851,2615.364185,7394.738747,3884.216968
2007-05-27,3936.148534,11281.66377,5402.716897,2617.175843,7402.062468,3888.842476
2007-05-28,3937.568492,11286.64921,5405.521204,2619.001483,7409.442717,3893.503686
2007-05-29,3938.867011,11291.20827,5408.085677,2620.674833,7416.207324,3897.776069
2007-05-30,3940.127644,11295.63432,5410.575328,2622.251787,7422.582243,3901.802334
2007-05-31,3961.888301,11392.1381,5460.71945,2625.138571,7434.610511,3908.858917
2007-06-01,3967.388426,11416.52996,5473.393651,2628.429797,7448.323953,3916.904137
2007-06-02,3968.466805,11421.31234,5475.878613,2631.669791,7461.823925,3924.824121
2007-06-03,3969.109112,11424.16083,5477.35871,2634.74835,7474.651258,3932.349489
2007-06-04,3969.754872,11427.02463,5478.846767,2637.533375,7486.255528,3939.157328
2007-06-05,3970.517345,11430.40604,5480.60377,2640.557547,7498.856243,3946.549747
2007-06-06,3971.044886,11432.74556,5481.819408,2642.575412,7507.264016,3951.482307
2007-06-07,3971.583487,11434.68677,5482.986376,2644.431274,7513.798195,3955.348685
2007-06-08,3972.4303,11437.09172,5484.713875,2646.406293,7519.986588,3959.035387
2007-06-09,3972.957284,11438.58836,5485.788923,2647.588777,7523.691706,3961.242692
2007-06-10,3973.646773,11440.54651,5487.195481,2649.131138,7528.524436,3964.121765
2007-06-11,3974.232057,11442.20871,5488.389459,2650.978161,7534.311773,3967.569541
2007-06-12,3975.59488,11446.07913,5491.169617,2656.201303,7550.67762,3977.319407
2007-06-13,3976.803936,11450.08245,5493.829542,2663.04439,7577.289623,3992.33618
2007-06-14,3977.149232,11451.4291,5494.658251,2665.209424,7593.888217,4000.635477
2007-06-15,3988.965391,11497.51212,5523.017034,2667.448749,7611.056377,4009.219557
2007-06-16,3995.664542,11523.63881,5539.094995,2669.400292,7626.018206,4016.700471
2007-06-17,3996.502747,11526.90781,5541.106687,2670.939094,7637.815691,4022.599214
2007-06-18,3998.625283,11535.1857,5546.200774,2672.303605,7648.276942,4027.829839
2007-06-19,3999.604179,11539.00339,5548.550124,2674.060614,7661.747343,4034.56504
2007-06-20,4000.770028,11543.55021,5551.348162,2675.435975,7672.291778,4039.837257
2007-06-21,4001.438283,11546.1564,5552.951975,2676.659586,7681.672793,4044.527765
2007-06-22,4002.013286,11548.39891,5554.331981,2677.756753,7690.084411,4048.733574
2007-06-23,4002.835234,11553.22785,5556.643709,2681.303148,7707.343534,4058.899906
2007-06-24,4003.359349,11556.30703,5558.117783,2684.919494,7724.94308,4069.266762
2007-06-25,4003.986398,11559.99095,5559.88136,2688.94101,7744.514462,4080.795111
2007-06-26,4004.589367,11563.53339,5561.577209,2693.044568,7764.485109,4092.558643
2007-06-27,4005.15342,11566.8472,5563.163609,2695.972369,7778.733739,4100.951671
2007-06-28,4005.726676,11570.21508,5564.77589,2699.18693,7794.377937,4110.166746
2007-06-29,4006.259901,11573.34778,5566.275586,2702.265559,7809.360597,4118.992149
2007-06-30,4007.018341,11577.80361,5568.408698,2705.075051,7823.033458,4127.046026
2007-07-01,4007.437909,11580.26857,5569.588735,2707.591869,7835.281975,4134.260906
2007-07-02,4008.178343,11584.61862,5571.671204,2709.842661,7846.235827,4140.713175
2007-07-03,4008.705956,11587.71835,5573.155116,2711.766556,7855.598783,4146.228341
2007-07-04,4009.559518,11592.73302,5575.555757,2713.566009,7864.356121,4151.386773
2007-07-05,4010.133551,11596.10547,5577.170227,2714.776864,7870.248952,4154.857892
2007-07-06,4010.810865,11600.08469,5579.075172,2716.817087,7880.178033,4160.706529
2007-07-07,4011.344848,11603.22184,5580.576999,2718.3561,7887.6679,4165.118368
2007-07-08,4012.187066,11607.13998,5582.726486,2719.833135,7895.315658,4168.91763
2007-07-09,4013.672268,11614.0494,5586.516981,2724.121219,7917.518403,4179.947535
2007-07-10,4019.10666,11639.33114,5600.386493,2727.702793,7936.062996,4189.160139
2007-07-11,4053.823922,11800.84188,5688.990984,2731.954868,7958.079295,4200.09742
2007-07-12,4060.137932,11830.21575,5705.105436,2736.834905,7983.347044,4212.649961
2007-07-13,4062.469935,11841.06463,5711.057112,2740.464047,8002.137935,4221.98492
2007-07-14,4064.203416,11849.12909,5715.481258,2743.668946,8018.732189,4230.228632
2007-07-15,4065.845255,11856.76721,5719.671516,2745.975743,8030.676273,4236.162228
2007-07-16,4070.048851,11876.32307,5730.399825,2748.595421,8044.24038,4242.90062
2007-07-17,4072.539775,11887.91128,5736.757096,2750.601914,8054.62956,4248.061768
2007-07-18,4075.106912,11899.85405,5743.308875,2752.25247,8063.175771,4252.307364
2007-07-19,4077.181812,11909.50685,5748.604381,2753.438013,8069.314246,4255.356843
2007-07-20,4078.903928,11917.51843,5752.99952,2754.581161,8075.233217,4258.297276
2007-07-21,4080.444375,11929.41914,5756.494222,2755.415856,8081.449237,4260.465027
2007-07-22,4081.790581,11943.21774,5759.234711,2755.753629,8084.826962,4261.35168
2007-07-23,4082.916416,11954.75756,5761.526591,2755.93606,8086.651275,4261.830562
2007-07-24,4084.121806,11967.11281,5763.98042,2756.730195,8094.592621,4263.915165
2007-07-25,4085.391729,11980.12951,5766.56562,2756.88763,8096.166977,4264.328434
2007-07-26,4086.098929,11987.37832,5768.005278,2756.9527,8096.817674,4264.499242
2007-07-27,4086.625399,11992.77463,5769.07702,2756.995815,8097.24883,4264.61242
2007-07-28,4087.257291,11999.25152,5770.363371,2757.043595,8097.726626,4264.737842
2007-07-29,4087.593931,12002.70208,5771.048674,2757.086698,8098.157658,4264.850988
2007-07-30,4088.095627,12007.84447,5772.069984,2757.124309,8098.533762,4264.949715
2007-07-31,4088.486647,12011.85243,5772.865989,2757.17454,8099.036073,4265.081571
2007-08-01,4088.807549,12015.14167,5773.519253,2757.242359,8099.714265,4265.259597
2007-08-02,4088.867195,12015.82192,5773.655589,2757.275171,8100.126551,4265.363738
2007-08-03,4088.887044,12016.09413,5773.71088,2757.300643,8100.595962,4265.476543
2007-08-04,4089.029093,12018.04224,5774.10659,2757.368458,8101.8457,4265.776867
2007-08-05,4089.381293,12022.87241,5775.087719,2757.457065,8103.478598,4266.169269
2007-08-06,4089.637774,12026.38986,5775.802201,2757.573133,8105.617566,4266.683285
2007-08-07,4089.924916,12030.3278,5776.602095,2757.646053,8106.961381,4267.006217
2007-08-08,4090.065168,12032.25126,5776.992797,2757.700951,8107.97307,4267.249336
2007-08-09,4090.232309,12034.54348,5777.458405,2757.74434,8108.772667,4267.441487
2007-08-10,4090.407589,12036.94732,5777.946685,2757.78645,8109.548698,4267.627975
2007-08-11,4090.575498,12039.25007,5778.414431,2757.822182,8110.20719,4267.786217
2007-08-12,4090.627438,12039.96239,5778.55912,2757.898555,8111.206402,4268.015336
2007-08-13,4090.864057,12043.20745,5779.218274,2757.997882,8112.505925,4268.313316
2007-08-14,4090.988614,12044.91566,5779.565255,2758.084148,8113.634576,4268.572115
2007-08-15,4091.107456,12046.54549,5779.896313,2758.182845,8114.925857,4268.868205
2007-08-16,4091.276429,12047.33616,5780.125863,2758.259725,8115.931711,4269.098846
2007-08-17,4091.409111,12047.95701,5780.306109,2758.327395,8116.817061,4269.301857
2007-08-18,4091.662174,12049.14116,5780.649893,2758.398996,8117.753844,4269.516661
2007-08-19,4091.846536,12050.00383,5780.900347,2758.516592,8119.137852,4269.851355
2007-08-20,4092.289808,12052.07801,5781.502529,2758.738628,8121.500949,4270.454024
2007-08-21,4093.376639,12057.16356,5782.978977,2758.891083,8123.12351,4270.867832
2007-08-22,4093.998231,12060.07214,5783.823405,2759.024626,8124.544782,4271.230304
2007-08-23,4094.372157,12061.82183,5784.331379,2759.11631,8125.520566,4271.479161
2007-08-24,4094.722458,12063.46098,5784.807261,2759.190536,8126.310546,4271.680633
2007-08-25,4095.240626,12065.88561,5785.511186,2759.295605,8127.42878,4271.96582
2007-08-26,4095.719466,12068.12622,5786.161686,2759.426547,8128.793108,4272.295286
2007-08-27,4096.091838,12070.67697,5786.748172,2759.577549,8130.338656,4272.650585
2007-08-28,4096.42573,12072.96413,5787.274052,2759.673953,8131.325386,4272.877419
2007-08-29,4096.742094,12075.13122,5787.772326,2759.789651,8132.509583,4273.149648
2007-08-30,4097.049317,12077.23569,5788.256201,2759.951346,8134.164581,4273.530108
2007-08-31,4097.355544,12079.33335,5788.738508,2760.102677,8135.713497,4273.88618
2007-09-01,4097.677178,12081.53654,5789.245082,2760.263195,8137.356442,4274.263869
2007-09-02,4097.969876,12083.54153,5789.706081,2760.414148,8138.901497,4274.619054
2007-09-03,4098.242749,12085.41071,5790.135857,2760.5591,8140.385127,4274.960118
2007-09-04,4098.443987,12086.78918,5790.452806,2760.787116,8142.406452,4275.391499
2007-09-05,4098.598075,12087.88476,5790.700889,2761.019495,8144.195775,4275.740068
2007-09-06,4098.672348,12088.49008,5790.830866,2761.227682,8145.798808,4276.052347
2007-09-07,4098.733361,12088.98733,5790.937639,2761.409168,8147.196252,4276.324576
2007-09-08,4098.736006,12089.00889,5790.942267,2761.585422,8148.553413,4276.588958
2007-09-09,4098.750348,12089.12578,5790.967367,2761.75281,8149.8423,4276.84004
2007-09-10,4098.78132,12089.3782,5791.021568,2761.94826,8151.34726,4277.133214
2007-09-11,4098.874145,12090.13472,5791.184011,2762.196312,8153.25726,4277.505292
2007-09-12,4098.923141,12090.53404,5791.269754,2762.43791,8155.117565,4277.867689
2007-09-13,4098.966967,12090.89122,5791.346448,2762.653391,8156.776772,4278.190911
2007-09-14,4099.008479,12091.22954,5791.419095,2762.852809,8158.312291,4278.490039
2007-09-15,4099.047823,12091.5502,5791.487946,2763.03395,8159.707079,4278.76175
2007-09-16,4099.055304,12091.61117,5791.501039,2763.231249,8161.22628,4279.057699
2007-09-17,4099.058664,12091.63855,5791.506919,2763.428149,8162.742406,4279.353048
2007-09-18,4099.058666,12091.63857,5791.506923,2763.58512,8163.951082,4279.588504
2007-09-19,4099.058666,12091.63857,5791.506923,2763.726807,8165.042074,4279.801035
2007-09-20,4099.058666,12091.63857,5791.506923,2763.876735,8166.196522,4280.025928
2007-09-21,4099.108515,12092.04484,5791.594158,2764.01685,8167.275404,4280.2361
2007-09-22,4099.147937,12092.36612,5791.663146,2764.186297,8169.132807,4280.477236
2007-09-23,4099.182087,12092.59696,5791.716901,2764.333233,8170.743445,4280.686337
2007-09-24,4099.226565,12092.86121,5791.782311,2764.47532,8172.30094,4280.888538
2007-09-25,4099.271543,12093.12843,5791.848454,2764.619235,8173.878477,4281.093341
2007-09-26,4099.332328,12093.48956,5791.937844,2764.767982,8175.508973,4281.305019
2007-09-27,4099.374764,12093.74169,5792.000251,2764.916057,8177.132095,4281.51574
2007-09-28,4099.406853,12093.93233,5792.047439,2765.065191,8178.766838,4281.72797
2007-09-29,4099.430876,12094.07505,5792.082767,2765.186032,8180.091439,4281.899936
2007-09-30,4099.44789,12094.17614,5792.107789,2765.306772,8181.414933,4282.071758
2007-10-01,4099.469596,12094.3051,5792.139708,2765.437899,8182.852287,4282.258362
2007-10-02,4099.50419,12094.51062,5792.190582,2765.562696,8184.220261,4282.435958
2007-10-03,4099.532673,12094.67985,5792.23247,2765.674904,8185.450227,4282.595638
2007-10-04,4099.565892,12094.87721,5792.281321,2765.815643,8186.515821,4282.756482
2007-10-05,4099.600635,12095.08363,5792.332414,2765.983847,8187.789371,4282.948716
2007-10-06,4099.643493,12095.33825,5792.39544,2766.160031,8189.123331,4283.150069
2007-10-07,4099.685123,12095.58558,5792.456661,2766.343984,8190.51612,4283.360301
2007-10-08,4099.710577,12095.73681,5792.494093,2766.507669,8191.75545,4283.54737
2007-10-09,4099.729318,12095.84815,5792.521652,2766.673624,8193.011967,4283.737033
2007-10-10,4099.752786,12095.98758,5792.556165,2766.872016,8194.514079,4283.963767
2007-10-11,4099.769813,12096.08874,5792.581204,2767.115782,8196.359734,4284.242356
2007-10-12,4099.777837,12096.13641,5792.593004,2767.348917,8198.124901,4284.508796
2007-10-13,4099.785471,12096.18177,5792.60423,2767.592136,8199.966411,4284.78676
2007-10-14,4099.807348,12096.31174,5792.636403,2767.815066,8202.338238,4285.127554
2007-10-15,4099.836064,12096.90105,5792.72798,2768.013538,8205.441649,4285.555696
2007-10-16,4099.860161,12097.39556,5792.804826,2768.221858,8208.699031,4286.005079
2007-10-17,4099.87513,12097.70276,5792.852565,2768.429635,8211.947936,4286.453293
2007-10-18,4099.893052,12098.07056,5792.90972,2768.633781,8215.140062,4286.893674
2007-10-19,4099.914398,12098.50863,5792.977795,2768.827983,8218.176694,4287.312603
2007-10-20,4099.93342,12098.899,5793.038458,2768.996799,8220.816372,4287.676769
2007-10-21,4099.950001,12099.23928,5793.091337,2769.153207,8223.262053,4288.014172
2007-10-22,4099.969664,12099.6428,5793.154043,2769.300839,8225.570486,4288.33264
2007-10-23,4099.988034,12100.01978,5793.212625,2769.441626,8227.771901,4288.636344
2007-10-24,4100.013101,12100.53422,5793.292567,2769.600754,8230.260111,4288.979613
2007-10-25,4100.05294,12101.3518,5793.419617,2769.745753,8232.527372,4289.292401
2007-10-26,4100.06141,12101.52562,5793.446629,2769.8698,8234.467037,4289.559994
2007-10-27,4100.06143,12101.52603,5793.446693,2769.991497,8236.369946,4289.822517
2007-10-28,4100.06143,12101.52604,5793.446694,2770.120062,8238.380254,4290.099856
2007-10-29,4100.06143,12101.52604,5793.446694,2770.255717,8240.50141,4290.392487
2007-10-30,4100.06143,12101.52604,5793.446694,2770.396731,8242.70638,4290.696682
2007-10-31,4100.061431,12101.52605,5793.446695,2770.521917,8244.663839,4290.96673
2007-11-01,4100.065931,12101.61839,5793.461046,2770.603107,8245.933377,4291.141873
2007-11-02,4100.079615,12101.89922,5793.504685,2770.678293,8247.109019,4291.304063
2007-11-03,4100.084577,12102.00106,5793.520511,2770.747474,8248.190766,4291.453299
2007-11-04,4100.08727,12102.1049,5793.5313,2770.784575,8249.01362,4291.545329
2007-11-05,4100.087501,12102.15968,5793.534305,2770.794553,8249.608947,4291.588565
2007-11-06,4100.087759,12102.22073,5793.537654,2770.803482,8250.141744,4291.62726
2007-11-07,4100.088755,12102.4569,5793.550608,2770.811364,8250.612013,4291.661414
2007-11-08,4100.089642,12102.66705,5793.562136,2770.818197,8251.019753,4291.691026
2007-11-09,4100.090631,12102.90142,5793.574991,2770.823983,8251.364964,4291.716097
2007-11-10,4100.091953,12103.21488,5793.592185,2770.828721,8251.647647,4291.736627
2007-11-11,4100.094488,12103.81546,5793.625129,2770.83241,8251.8678,4291.752616
2007-11-12,4100.096651,12104.32829,5793.653259,2770.835052,8252.025425,4291.764064
2007-11-13,4100.09799,12104.64564,5793.670666,2770.836646,8252.120521,4291.77097
2007-11-14,4100.099527,12105.00992,5793.690648,2770.837192,8252.153088,4291.773335
2007-11-15,4100.101294,12105.42854,5793.71361,2770.837192,8252.153088,4291.773335
2007-11-16,4100.103189,12105.87763,5793.738243,2770.837192,8252.153088,4291.773335
2007-11-17,4100.105046,12106.31791,5793.762394,2770.837192,8252.153088,4291.773335
2007-11-18,4100.107458,12106.88951,5793.793747,2770.837192,8252.153088,4291.773335
2007-11-19,4100.109891,12107.46607,5793.825373,2770.837192,8252.153088,4291.773335
2007-11-20,4100.111949,12107.95393,5793.852133,2770.837192,8252.153088,4291.773335
2007-11-21,4100.114268,12108.50344,5793.882275,2770.837192,8252.153088,4291.773335
2007-11-22,4100.11643,12109.01587,5793.910383,2770.837192,8252.153088,4291.773335
2007-11-23,4100.118879,12109.59634,5793.942223,2770.837192,8252.153088,4291.773335
2007-11-24,4100.12194,12110.32166,5793.982009,2770.837192,8252.153088,4291.773335
2007-11-25,4100.124996,12111.04599,5794.02174,2770.837192,8252.153088,4291.773335
2007-11-26,4100.126963,12111.51208,5794.047306,2770.837192,8252.153088,4291.773335
2007-11-27,4100.129397,12112.08911,5794.078957,2770.837192,8252.153088,4291.773335
2007-11-28,4100.131827,12112.66494,5794.110543,2770.837192,8252.153088,4291.773335
2007-11-29,4100.132177,12112.74776,5794.115086,2770.837192,8252.153088,4291.773335
2007-11-30,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-01,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-02,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-03,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-04,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-05,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-06,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-07,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-08,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-09,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-10,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-11,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-12,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-13,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-14,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-15,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-16,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-17,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-18,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-19,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-20,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-21,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-22,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-23,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-24,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-25,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-26,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-27,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-28,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-29,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-30,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2007-12-31,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-01,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-02,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-03,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-04,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-05,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-06,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-07,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-08,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-09,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-10,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-11,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-12,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-13,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-14,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-15,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-16,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-17,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-18,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-19,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-20,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-21,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-22,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-23,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-24,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-25,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-26,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-27,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-28,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-29,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-30,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-01-31,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-01,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-02,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-03,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
