id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14555959,Bonita habitación al sur de la CDMX,87765488,Rosy,,Tlalpan,19.27389,-99.14326,Private room,370,3,5,2022-09-01,0.08,5,365,1,
14557923,Cool room @Amsterdam Ave. - The Heart of Condesa,45549165,José & Violeta,,Cuauhtémoc,19.41227,-99.1715,Private room,489,1,345,2022-09-05,4.65,2,329,70,
14183733,Lovely Room in a clean House.,13667851,Sandra,,Coyoacán,19.31202,-99.11389,Private room,350,2,22,2022-09-02,0.33,1,362,7,
14567378,Dep. en el corazón de la CdMX Reforma-Ángel Indep,14734472,Genaro,,Cuauhtémoc,19.42914,-99.16852,Entire home/apt,786,1,99,2022-09-09,1.50,1,266,25,
14574270,Departamento  con vista al castillo de Chapultepec,89694431,Gerardo,,Miguel Hidalgo,19.4192,-99.17901,Entire home/apt,750,1125,4,2017-10-31,0.05,1,364,0,
14184488,Habitación bien ubicada,85561452,Ross,,Iztapalapa,19.36289,-99.13339,Private room,201,1,11,2022-09-02,0.18,1,336,3,
14576827,Departamento increíbles amenidades,84914017,Zol,,Miguel Hidalgo,19.44336,-99.18631,Private room,1500,1,0,,,1,365,0,
14185038,Cool and charming loft where Condesa and Roma meet,15401373,Regina,,Cuauhtémoc,19.41722,-99.1725,Entire home/apt,1471,2,176,2022-08-04,2.38,2,297,25,
14185431,Loft meets nature between Condesa and Roma,15401373,Regina,,Cuauhtémoc,19.41702,-99.17384,Entire home/apt,1400,2,139,2021-02-16,1.88,2,297,0,
14577527,Departamento cómodo y ubicación súper céntrica,82578592,Susana,,Benito Juárez,19.39329,-99.15481,Private room,700,1,17,2018-11-19,0.23,1,365,0,
14185839,Lovely Apartment one block from Insurgentes Avenue,45912862,Eduardo,,Benito Juárez,19.38767,-99.17323,Entire home/apt,1317,2,81,2022-09-01,1.09,2,364,6,
14577669,Great PH Room Trendy Centric Roma,59209012,Liliana,,Cuauhtémoc,19.41005,-99.1658,Private room,1599,1,0,,,1,364,0,
14186060,"Recamara acogedora, con excelente ubicación.",85976941,Rosa,,Iztapalapa,19.35922,-99.13552,Private room,200,1,108,2020-03-15,1.49,1,195,0,
14587581,Comfortable and beautiful bedroom.,90444198,Aleksandr,,Benito Juárez,19.37165,-99.14585,Private room,980,1,0,,,1,364,0,
14186187,"Departamento Práctico y Céntrico, metro a 5 calles",85979086,Izadora,,Benito Juárez,19.36462,-99.14474,Entire home/apt,790,2,65,2022-08-20,0.87,2,113,1,
14589375,Excelente PH en Narvarte con estacionamiento,26174223,Luis,,Benito Juárez,19.38271,-99.15058,Entire home/apt,1187,2,17,2022-08-31,1.18,1,317,15,
14186482,Puerta Coyoacan | Beautiful place in CDMX!,85983967,Sigmund,,Benito Juárez,19.36556,-99.16351,Entire home/apt,1499,3,180,2022-09-11,2.42,1,263,31,
14595595,Recámara en Hermoso Departamento/SPA en Roma Norte,59187432,Cynthia,,Cuauhtémoc,19.41925,-99.1544,Private room,350,1,36,2021-08-03,0.52,2,322,0,
14194677,Departamento a pasos de Centro Coyoacan,25657184,Hugo Christian,,Benito Juárez,19.36337,-99.1619,Private room,500,2,154,2021-04-04,2.16,4,361,0,
14194678,Departamento a Pasos Centro Coyoacan - Aventureros,25657184,Hugo Christian,,Benito Juárez,19.36442,-99.16303,Private room,450,2,137,2021-11-08,2.38,4,364,1,
14606181,Bohemian escape in a luminous apt next to WTC 5*,90632904,Alejandra,,Benito Juárez,19.39629,-99.17721,Entire home/apt,1018,15,7,2016-11-28,0.09,8,17,0,
14213551,"Precioso, amplio y cómodo departamento en Coyoacán",91751850,Maribel,,Coyoacán,19.34007,-99.17757,Entire home/apt,600,2,63,2022-08-21,0.87,1,281,9,
14612217,ESPECTACULAR DEPARTAMENTO CARSO 5-C,47665322,Rocio,,Miguel Hidalgo,19.44498,-99.2029,Entire home/apt,1429,2,14,2021-04-16,0.19,16,235,0,
14647553,Depto. Independiente a un costado del Aeropuerto,65145153,Oscar David,,Gustavo A. Madero,19.45028,-99.07001,Entire home/apt,682,1,235,2022-08-30,3.94,1,151,23,
14215424,Private Room In The Nicest Neighborhood,86330364,Rodrigo,,Miguel Hidalgo,19.43739,-99.21156,Private room,500,4,138,2022-09-02,1.87,3,71,19,
14653637,"Small, cozy and  very well located apartment",39573858,Esmeralda,,Benito Juárez,19.39181,-99.15562,Entire home/apt,350,30,33,2022-02-12,0.45,1,45,1,
14215646,Condesa Amazing Place for Mexico travel & business,13284508,Guillaume,,Cuauhtémoc,19.41525,-99.16854,Entire home/apt,1977,2,104,2022-07-26,1.42,1,67,8,
14664559,Polanco | 2 Apartments 1 Building,10764020,Mr. W,,Miguel Hidalgo,19.42712,-99.19339,Entire home/apt,17973,1,2,2018-05-04,0.04,207,359,0,
14669733,colonia juarez reforma roma condesa,91162649,Karla,,Cuauhtémoc,19.42521,-99.161,Entire home/apt,800,2,71,2022-01-30,0.97,1,235,8,
14220560,"loft Coyoacan, 2 doble bed",86392849,Susana,,Coyoacán,19.34119,-99.1786,Entire home/apt,800,1,104,2022-07-31,1.43,5,302,14,
14686220,Women Only Classic 40s Building 1 Private Room,91310902,Fabiola,,Miguel Hidalgo,19.42918,-99.2009,Private room,900,2,42,2022-09-05,0.57,1,83,7,
14232270,OFFER  apartment  Polanco  reduced price,86521513,Maite,,Miguel Hidalgo,19.43778,-99.19181,Entire home/apt,2214,2,114,2022-09-02,1.53,3,362,5,
14232422,New Relaxed Space in the City Center,43039281,Marcia & JC,,Cuauhtémoc,19.433416,-99.138443,Entire home/apt,1198,1,230,2022-09-05,3.07,4,344,39,
14690184,Excelente habitación muy cerca del WTC,91343490,Salvador,,Benito Juárez,19.39117,-99.17081,Private room,700,3,0,,,1,358,0,
14237213,"Nice, big and welcoming room in the south of CDMX.",86406466,María Eugenia,,Tlalpan,19.2976,-99.14095,Private room,800,1,37,2020-03-13,0.51,1,359,0,
14692548,En la colonia Roma a unos pasos de la Condesa,40227779,Norma,,Cuauhtémoc,19.4115,-99.16617,Entire home/apt,1512,1,73,2022-09-04,1.10,2,310,17,
14708666,Apartment close to Tec de Monterrey,46247902,Roberto,,Álvaro Obregón,19.34874,-99.25242,Entire home/apt,870,2,12,2022-08-10,0.20,6,365,5,
14253797,"Lovely apartment, perfect location!",38864554,Maria Jose,,Cuauhtémoc,19.43065,-99.16225,Entire home/apt,913,14,46,2022-06-01,0.62,2,322,3,
14710924,Room 5 House of Light and Color in Coyoacan.,25416724,Dora,,Coyoacán,19.33415,-99.17613,Private room,380,2,31,2022-09-16,0.46,7,213,11,
14254645,Best location at one block of Reforma Av. with AC.,25910302,Fernanda,,Cuauhtémoc,19.4318,-99.16538,Entire home/apt,1511,1,297,2022-09-21,4.02,2,256,59,
14715513,Room in vintage Art Deco Building,91576201,Ray,,Miguel Hidalgo,19.40078,-99.172,Private room,339,2,1,2017-11-10,0.02,1,179,0,
14254780,★BEST VALUE LOCATION & SAFETY@Trendy Roma 2p★,38262203,Omar,,Cuauhtémoc,19.40588,-99.16214,Private room,389,1,16,2020-02-13,0.31,4,59,0,
14255944,Habitación Doble en Zona +Colonial,79556629,Irene,,Coyoacán,19.35647,-99.15819,Private room,1100,1,24,2018-10-31,0.33,9,363,0,
14265585,En el corazón de Polanco,9410131,Concha,,Miguel Hidalgo,19.4325,-99.18788,Entire home/apt,5112,2,0,,,1,151,0,
14724490,Excelente ubicación,91367288,Maria Gabriela,,Miguel Hidalgo,19.4006,-99.17629,Private room,350,3,1,2022-07-25,0.49,1,90,1,
14726393,Recámara con hermosa vista panorámica.,91678342,Tanya,,Tlalpan,19.26543,-99.18122,Private room,295,2,10,2022-09-07,0.27,1,84,2,
14266129,Departamento al poniente,86939489,Lizbeth,,Miguel Hidalgo,19.4079,-99.19481,Private room,350,1,59,2019-10-27,0.79,1,357,0,
14727106,"Comfortable Room w/bathroom in ""Condesa"" ❤️",35243112,Alejandra,,Cuauhtémoc,19.41308,-99.16654,Private room,680,1,41,2022-08-19,0.57,1,82,3,
14278552,Antonella,48778951,Antonella,,Tlalpan,19.30061,-99.13929,Private room,208,1,143,2022-09-18,1.97,2,299,37,
14296638,Cuarto privado en Club de Golf,75525375,Mariano,,Tlalpan,19.28042,-99.15976,Private room,300,2,0,,,2,365,0,
14731701,Love APT - Privileged location - Well Equipped,91737559,Gabriel,,Cuauhtémoc,19.45389,-99.14245,Entire home/apt,380,1,99,2022-09-12,1.38,5,276,11,
14299639,Date una vida de lujo en Polanco en un loft de dos niveles con terrazas,23005877,Pablo,,Miguel Hidalgo,19.43452,-99.1899,Entire home/apt,2596,7,12,2022-03-01,0.17,1,0,1,
14303935,South Mex City Room close to TV Azteca,75222161,Antonio,,Tlalpan,19.27899,-99.21664,Private room,350,2,0,,,1,87,0,
14739457,Sunny spacious apartment in Polanco,82167666,Camila,,Miguel Hidalgo,19.43529,-99.20464,Entire home/apt,1997,1,9,2017-05-24,0.12,1,358,0,
14744556,Departamento en Centro Histórico Mexico,76028290,Juan,,Cuauhtémoc,19.43797,-99.13286,Entire home/apt,611,2,86,2022-05-26,1.20,2,25,8,
14316759,Full Apartment near Paseo de la Reforma,87544364,Antonio,,Cuauhtémoc,19.43261,-99.1519,Entire home/apt,604,2,116,2022-09-13,1.56,10,261,52,
14317545,"Your mexican home, a local experience.",1222626,Eder,,Cuauhtémoc,19.4201,-99.15326,Private room,237,3,48,2022-09-11,0.66,4,330,9,
14745211,Nice and central. Private room Narvarte Poniente,91874092,Griselda,,Benito Juárez,19.39459,-99.15429,Private room,240,3,22,2021-05-05,0.30,2,233,0,
14320958,Trendy and cozy apartment at Condesa´s heart,60203647,Alex Y May,,Cuauhtémoc,19.41282,-99.17538,Entire home/apt,999,1,520,2022-09-05,7.03,10,311,72,
14322346,Beautiful/Spacious apt with private Roof Garden,5724510,Patricio,,Cuauhtémoc,19.40629,-99.17738,Entire home/apt,1797,2,133,2019-11-02,1.79,1,0,0,
14746462,Espléndido departamento tipo Loft,73519550,Ana,,Coyoacán,19.34795,-99.17083,Entire home/apt,1218,2,61,2022-08-25,0.85,3,351,8,
14747663,Private Suite in San Angel,58723852,Fernanda,,Álvaro Obregón,19.36003,-99.18943,Private room,616,2,177,2022-09-04,2.43,1,338,17,
14335261,Bonita habitación al sur de la CDMX,87765488,Rosy,,Tlalpan,19.27419,-99.14383,Private room,360,5,3,2022-06-24,0.06,5,363,1,
14340166,"WTC ROOM & PRIVATE BATHROOM, METROPOLI PATRIOTISMO",87816792,Violeta,,Miguel Hidalgo,19.39772,-99.18005,Private room,321,2,233,2022-09-19,3.16,2,309,52,
14758557,Well located room on a quiet place!,46655820,Adrián,,Cuauhtémoc,19.43399,-99.15906,Private room,321,4,267,2022-09-05,3.88,3,344,22,
14340398,Lovely Duplex In XVI Century Coyoacan,87753763,Sofia,,Coyoacán,19.34605,-99.16892,Entire home/apt,2800,3,15,2022-06-12,0.21,2,319,3,
14759070,Recamara con baño en casa colonial,14339354,Ana,,Álvaro Obregón,19.34368,-99.20023,Private room,550,1,6,2017-10-02,0.08,1,356,0,
14340524,Departamento bohemio a unas cuadras de plaza Río de Janeiro,72969330,The Local Way,,Cuauhtémoc,19.42164,-99.15886,Entire home/apt,1803,1,191,2022-09-04,2.59,20,278,18,
14759604,Polanco Terrace 1 Bedroom & Terrace,5755202,Andres,,Miguel Hidalgo,19.4377,-99.1912,Entire home/apt,2879,15,2,2018-04-08,0.04,46,89,0,
14340825,Cozy 1 bedroom mini apartment,15443387,Luis,,Coyoacán,19.34291,-99.1481,Entire home/apt,779,1,0,,,1,363,0,
14759721,Excelente departamento en zona de Hospitales,31041957,Monica,,Tlalpan,19.29269,-99.16155,Entire home/apt,1000,5,25,2022-07-09,0.50,2,300,7,
14769851,Moderno departamento en Coyoacán,73519550,Ana,,Coyoacán,19.34626,-99.16897,Entire home/apt,1899,2,56,2022-07-29,0.77,3,162,10,
14355490,Bonita habitación al sur de la ciudad de Mexico,87765488,Rosy,,Tlalpan,19.27248,-99.14227,Private room,400,3,7,2021-07-28,0.11,5,90,0,
14356804,Beautiful home in the heart of Coyoacán. WELCOME!,69886882,Ana Luisa,,Coyoacán,19.34883,-99.16319,Private room,670,14,28,2019-09-20,0.38,6,186,0,
14773767,Estupendo departamento Loft en Coyoacán,73519550,Ana,,Coyoacán,19.34856,-99.16892,Entire home/apt,1639,2,70,2022-08-07,0.97,3,167,10,
14782333,Beautiful rootfop + patio in art deco house,33871095,Jose,,Cuauhtémoc,19.41303,-99.16091,Entire home/apt,774,2,285,2022-09-05,3.92,1,313,37,
14362672,Departamento en Reforma/Insurgentes (CDMX Centro),68779828,Rodrigo,,Cuauhtémoc,19.43552,-99.16138,Private room,339,3,13,2022-03-30,0.19,1,323,7,
14784240,Cozy apartment situated in Condesa,37742252,Moises,,Cuauhtémoc,19.41681,-99.17267,Entire home/apt,961,2,86,2022-09-19,1.17,5,348,16,
14366910,(Be Grand Lomas)  cerca cc santa fe y expo bancome,26438560,Michel,,Álvaro Obregón,19.37336,-99.26893,Entire home/apt,2100,2,37,2020-02-18,0.50,2,285,0,
14802115,Beautiful apartment in Condesa,92451042,Ray,,Cuauhtémoc,19.4158,-99.17759,Private room,3595,3,4,2020-01-02,0.06,2,361,0,
14804986,"Bonito loft, Hospital 20 de Noviembre, Del Valle",92498535,Alina,,Benito Juárez,19.3705,-99.1728,Entire home/apt,850,2,158,2020-12-08,2.17,8,356,0,
14371863,"AeroPuerto Foro sol CD deportiva, F1",83398441,Araceli,,Iztacalco,19.40246,-99.08321,Entire home/apt,800,1,95,2022-06-13,2.28,1,54,19,
14806581,Private room w/breakfast in the heart of Roma,54084031,Ruben,,Cuauhtémoc,19.42,-99.16639,Private room,1098,4,16,2020-12-21,0.23,2,46,0,
14881292,Boutique City View Loft Condo,10764020,Mr. W,,Miguel Hidalgo,19.43005,-99.19213,Entire home/apt,8986,30,33,2020-07-10,0.45,207,309,0,
14807543,Cuarto Amplio en Coyoacan.,92521525,Nicolas,,Benito Juárez,19.35961,-99.15692,Private room,500,1,7,2022-02-20,0.10,1,364,1,
14883971,"Lovely, beautiful, SAFE, heart Condesa Mexico",93333746,Zaneta,,Cuauhtémoc,19.41077,-99.17476,Entire home/apt,1050,2,89,2022-09-06,1.22,1,312,16,
14816349,Beautiful Flat in Historic Center Mexico,57410146,Juan,,Cuauhtémoc,19.43843,-99.13292,Entire home/apt,601,2,156,2022-09-18,2.16,1,36,39,
14885003,HABITACION EN CONDESA,65267629,Francisco,,Cuauhtémoc,19.41773,-99.17781,Private room,500,1,0,,,1,364,0,
14822264,Depa hermoso y bohemio en la Condesa,66136310,Cécile,,Cuauhtémoc,19.41606,-99.17117,Entire home/apt,1788,2,6,2022-05-31,0.17,1,0,1,
14897186,"Casa 16. Cálida, confortable y luminosa",93499515,Alma Ruby,,Coyoacán,19.3407,-99.16067,Private room,1000,2,51,2021-08-09,0.71,1,280,0,
14824574,Loft privado Centro Histórico CD MX,87382490,Ángel,,Cuauhtémoc,19.42678,-99.14004,Entire home/apt,600,2,191,2022-09-14,4.60,3,51,51,
14912167,Cuarto en Narvarte más áreas extra,75908956,René,,Benito Juárez,19.38183,-99.15131,Private room,700,2,5,2017-01-20,0.07,1,364,0,
14912180,Excelente habitación en hermoso departamento.,93660558,Andrés,,Cuauhtémoc,19.43362,-99.16902,Private room,700,2,1,2019-11-18,0.03,1,365,0,
14826918,M,89816836,Eduardo,,Cuauhtémoc,19.41548,-99.17754,Private room,700,1,6,2017-02-27,0.08,1,365,0,
14913471,"Casa de TITA, Bonita habitación1 segura y barata",93684200,Azucena,,Tlalpan,19.30029,-99.13242,Private room,230,4,13,2020-02-02,0.22,2,140,0,
14837635,Hermosa y comfortable suite en zona céntrica,8256660,Maria,,Cuauhtémoc,19.43774,-99.15839,Entire home/apt,1200,3,24,2022-08-16,0.35,11,313,6,
14913506,"Brand new apartment, excellent location",14369937,Rosario,,Benito Juárez,19.39524,-99.17675,Entire home/apt,900,4,21,2017-06-19,0.30,1,54,0,
14839509,WTC Napoles pet friendly 420 con baño y alberca,92846911,Mar,,Benito Juárez,19.3917,-99.18049,Private room,700,1,22,2022-07-31,0.31,2,356,8,
14840331,Residencial Park Coyoacan cerca de Frida Khalo,57121727,Victor,,Benito Juárez,19.36136,-99.16324,Entire home/apt,1300,1,11,2021-11-04,0.42,1,110,1,
14915300,"Beautiful bedroom in CasaLuz, Roma great location",64115384,Lucía,,Cuauhtémoc,19.41829,-99.16384,Private room,648,2,124,2022-09-17,1.69,1,65,11,
14915368,Cool room in classic house.,12581631,Pablo,,Benito Juárez,19.3959,-99.17679,Private room,205,28,24,2022-09-06,0.33,7,81,5,
14841251,Cómoda habitación todos los servicios zona sur,92867091,Graciela,,Tlalpan,19.30364,-99.22215,Private room,250,1,51,2022-09-01,0.80,2,356,8,
14917284,Cozy Independent Room &Patio in La Condesa,93733966,Gabriela Garza Y Carlos,,Cuauhtémoc,19.41143,-99.17282,Private room,399,2,193,2022-09-09,2.66,4,76,47,
14855214,Fully Amenities 1 bedroom Polanco Area on Sale!,5755202,Andres,,Miguel Hidalgo,19.44004,-99.18317,Entire home/apt,2396,15,32,2020-03-18,0.44,46,90,0,
14933042,Convenient apartment near Santa Fe 105,21570721,Viviana,,Cuajimalpa de Morelos,19.3681,-99.28093,Entire home/apt,799,2,72,2022-08-12,0.99,5,266,12,
14934111,Habitación privada en el sur CDMX.,93924018,Monica Patricia,,Tlalpan,19.28777,-99.13596,Private room,330,1,6,2019-06-29,0.10,2,265,0,
14855902,Great apartment in trendy zone,53822366,Marina Y Ariel,,Cuauhtémoc,19.42458,-99.15545,Entire home/apt,1178,4,115,2021-12-27,2.01,4,254,9,
14858607,CHARMING ART HOUSE (downtown),12931752,Fernanda,,Cuauhtémoc,19.45263,-99.15586,Private room,400,2,16,2019-09-22,0.22,1,94,0,
14866193,Habitación independiente bella casa,48024077,Luis Daniel,,Benito Juárez,19.38097,-99.18178,Private room,400,1,11,2020-09-21,0.15,3,66,0,
14934912,Exclusivo loft con terraza en Polanco,66354214,Ibsam,,Miguel Hidalgo,19.433664321899414,-99.18484497070312,Entire home/apt,1418,1,151,2022-09-10,2.07,2,334,29,
14936291,Casa Mexicana rodeada de árboles cerca de Sta. Fe,93951966,Margarita,,Álvaro Obregón,19.3395,-99.25335,Private room,700,2,12,2019-10-26,0.16,2,233,0,
14945106,Central flat for 4 just 1 block from Reforma Av.,36968846,Luis,,Cuauhtémoc,19.43287,-99.1537,Entire home/apt,904,2,194,2022-09-16,2.69,2,192,46,
14866565,Habitación Independiente en hermosa casa,48024077,Luis Daniel,,Benito Juárez,19.38245,-99.17972,Private room,500,2,33,2022-08-14,0.46,3,23,4,
14871038,"Excelente Col Roma, moda en la Cdmx cerca de todo.",93185061,Rodolfo,,Cuauhtémoc,19.41801,-99.15571,Entire home/apt,1095,2,19,2022-07-24,1.41,1,99,15,
14945634,Townhouse de diseño,23307612,Meliza,,Cuauhtémoc,19.4082,-99.1735,Entire home/apt,1298,3,87,2020-12-29,1.22,1,0,0,
14872353,Great room del valle 0%damage after the earthquake,23054013,Jetzabel,,Benito Juárez,19.36791,-99.17726,Private room,369,30,2,2017-06-13,0.03,2,0,0,
14872480,Roma Luxury Art/Vintage Studio Apartment w/ Patio,10264951,Arturo,,Cuauhtémoc,19.41608,-99.15867,Entire home/apt,4992,2,162,2020-03-15,2.22,1,179,0,
14951716,"Casa Kamffer 1, the suite  full apartment",83438226,Cuauhtemoc,,Cuauhtémoc,19.42083,-99.15984,Entire home/apt,843,2,117,2022-09-06,1.60,4,37,21,
14952091,First Floor House - Comfortable - Rooftop,27619950,Rodrigo,,Cuauhtémoc,19.40925,-99.165,Entire home/apt,1110,15,136,2022-09-09,1.89,7,54,2,
14872532,Cozy apartment across from Dolores Olmedo Museum,58843771,Sandra,,Xochimilco,19.26412,-99.12578,Entire home/apt,396,1,11,2020-08-14,0.20,1,79,0,
14877256,Quiet and nice apartment.,3050484,Tanya,,Benito Juárez,19.3811,-99.16686,Private room,379,1,5,2019-08-11,0.08,1,299,0,
14955293,Departament Roma Norte Nice,13741236,Gracjan,,Cuajimalpa de Morelos,19.35548,-99.29829,Entire home/apt,1600,3,1,2016-10-26,0.01,1,365,0,
15284512,Roma/CONDESA. Apt 2 Habitaciones.,20440301,Hugo,,Cuauhtémoc,19.41354,-99.1664,Entire home/apt,1647,1,224,2022-09-17,3.11,3,260,35,
14977840,Casa en Condesa con desayuno incluido!,54788375,Celine,,Cuauhtémoc,19.41007,-99.173,Private room,450,1,51,2020-03-16,0.71,2,265,0,
15286065,"Pent House de lujo, seguro, WiFi, Tv",97295229,Miguel,,Álvaro Obregón,19.39505,-99.19069,Entire home/apt,500,5,6,2021-10-18,0.10,1,47,1,
14981185,"Beautiful modern quiet Apartment room, Mexico City",94401421,Jose Manuel,,Coyoacán,19.3032,-99.17186,Private room,750,2,18,2019-09-27,0.27,1,362,0,
14981751,"Modern, Stylish Apartment w/ High wifi speed",11978282,Daniel,,Cuauhtémoc,19.40804,-99.1781,Entire home/apt,1428,2,209,2022-09-04,2.91,1,316,45,
15288318,Beautiful apartment in Polanco,97317277,Raquel,,Miguel Hidalgo,19.43845,-99.18768,Entire home/apt,990,1,3,2017-12-26,0.04,2,206,0,
14982270,Beautiful Room in Mexico City,94411871,Maria,,Benito Juárez,19.39085,-99.16747,Private room,500,16,2,2016-10-30,0.03,1,358,0,
14990827,307 Spacious A/C apt! Historic CDMX with Rooftop,12216741,Alice & Albert,,Cuauhtémoc,19.428986,-99.134689,Entire home/apt,688,1,244,2022-09-15,3.34,19,252,48,
14992080,Retro Revival Condo with Skyline View Balcony,10764020,Mr. W,,Miguel Hidalgo,19.42962,-99.19052,Entire home/apt,5991,30,60,2020-03-10,0.84,207,286,0,
15299877,2 calles de la Zona Rosa;Reforma; Embajada USA,55281104,Humberto,,Cuauhtémoc,19.42455,-99.15912,Private room,479,1,130,2022-07-12,2.17,2,145,22,
15021954,"Condesa, amplia habitación muy cómoda.Sólo Mujer.",5036713,Georgina,,Cuauhtémoc,19.40673,-99.17538,Private room,350,30,0,,,6,271,0,
15308994,GREAT  VIEW / MODERN APT  IN PERFECT LOCATION,61819470,Daniel,,Miguel Hidalgo,19.42488,-99.17724,Entire home/apt,2000,2,49,2022-08-04,0.68,1,295,3,
15023388,Mini but Cute - Perfect to Work,1513987,Zoloxochitl,,Miguel Hidalgo,19.44087,-99.18465,Entire home/apt,1072,2,95,2022-09-17,1.32,1,121,8,
15023424,Stylish spacious 1940s flat in heart of Condesa,17481254,Alvaro,,Cuauhtémoc,19.419378,-99.176399,Entire home/apt,1450,6,53,2021-12-01,0.77,1,216,3,
15315160,"Amplia, cómoda y agradable casa",97291989,Silvia,,Tlalpan,19.2811,-99.182,Private room,600,2,7,2017-04-13,0.10,1,364,0,
15023846,Torre Siroco Boutique Apartment,42700394,Hugo Brauer,,Cuajimalpa de Morelos,19.35811,-99.27188,Entire home/apt,2548,5,24,2020-02-25,0.34,37,263,0,
15315251,Great place in Condesa,68385044,Margara,,Cuauhtémoc,19.40956,-99.17373,Entire home/apt,900,3,16,2021-12-17,0.22,1,296,2,
15044383,MODERN 2 BED/2 BATH CLOSE TO EVERYTHING!!,39661135,Miguel,,Benito Juárez,19.38069,-99.13883,Entire home/apt,800,4,7,2022-07-28,0.12,1,34,4,
15326965,Departamento en la roma-condesa muy bien ubicado.,97683246,Carlos,,Cuauhtémoc,19.40908,-99.16623,Entire home/apt,750,3,8,2022-08-31,0.12,1,287,7,
15052770,"Comfy room 2 stations from Polanco, 20 min Zócalo.",50956172,Juan Alberto,,Miguel Hidalgo,19.45891,-99.19066,Private room,280,2,28,2022-03-09,0.42,3,296,1,
15057742,CÓMODO PH DOWNTOWN,100425845,Carolina,,Cuauhtémoc,19.43056,-99.1562,Entire home/apt,1897,30,96,2019-05-28,1.32,1,0,0,
15329221,El mejor precio para 6 personas muy cerca del WTC,70432728,Morgane,,Benito Juárez,19.3954,-99.16981,Entire home/apt,1900,2,87,2022-08-18,1.20,1,358,18,
15065987,Nice Room 2 at Coy. w/Independent Access to street,41489963,Gerardo (Mónica'S Father),,Coyoacán,19.34053,-99.14739,Private room,200,5,37,2022-01-12,0.51,3,281,2,
15069505,"Mayan Sparrow, Stylish Apartment in Casa Quetzal",50305161,Host Me Tender,,Cuauhtémoc,19.41878,-99.16248,Entire home/apt,1511,3,77,2022-09-13,1.07,43,256,34,
15070723,Top Location Deluxe Apartment in Letran Valle,45912316,Francisco,,Benito Juárez,19.37408,-99.15849,Entire home/apt,1150,2,60,2022-04-07,0.82,4,264,7,
15334849,"Se renta loft , con acceso a alberca, gimnasio, et",60051330,Gustavo,,Benito Juárez,19.38291,-99.15692,Entire home/apt,700,3,22,2021-08-18,0.32,1,306,0,
15086803,Suite en depto. Muy cómodo. Bien ubicado.,39018009,Silvia,,Benito Juárez,19.40036,-99.16735,Entire home/apt,1402,3,1,2017-01-23,0.01,6,297,0,
15338899,Quiet bedroom at Condesa w private bathroom & trce,98685240,Horacio,,Cuauhtémoc,19.41003,-99.17063,Private room,756,4,117,2022-08-20,1.63,9,292,21,
15087013,Beautiful apartment full of light in Condesa/Roma,69197913,Jean Guy,,Cuauhtémoc,19.41579,-99.1716,Entire home/apt,2536,2,144,2022-09-05,1.99,1,248,28,
15342710,Bella y acogedora suite cerca de Masaryk,97827451,Jesus,,Miguel Hidalgo,19.42953,-99.19344,Private room,7500,2,0,,,1,365,0,
15097085,REFORMA - 2 BR - R. Panuco,15052513,Miguel,,Cuauhtémoc,19.42907,-99.16994,Entire home/apt,1583,2,77,2022-06-26,1.10,9,354,8,
15100318,"1 habitaciones en renta por día , semana o mes",95616586,Sonia,,Venustiano Carranza,19.41349,-99.11235,Private room,220,1,227,2022-09-11,3.12,3,339,53,
15345530,Safety and comfort in the Condesa area,97855457,Rodrigo,,Miguel Hidalgo,19.4033,-99.17155,Entire home/apt,1750,7,29,2022-06-28,0.41,1,171,1,
15346329,Private Loft in Coyoacán-UNAM,97858903,Emmanuel,,Coyoacán,19.33755,-99.18348,Entire home/apt,615,2,8,2022-09-19,1.44,1,75,8,
15112224,Increíble departamento en Polanco  - Carso.,29735586,Julieta,,Miguel Hidalgo,19.44056,-99.20057,Entire home/apt,1550,1,219,2022-09-03,3.00,7,351,35,
15356885,Departamento a 2 min del museo Soumaya.,97997763,Alfredo Ulises,,Miguel Hidalgo,19.44457,-99.20088,Entire home/apt,950,1,1,2022-08-24,1,1,353,1,
15115514,2 DOUBLEBED w/ private bathroom ★2-5p★ Roma Sur,38262203,Omar,,Cuauhtémoc,19.40579,-99.16214,Private room,494,1,94,2022-09-12,1.34,4,81,21,
15115926,"Loft en Santa Catarina, Coyoacán",675332,Betel,,Coyoacán,19.34698,-99.17196,Private room,700,5,0,,,3,342,0,
15359683,Habitación en Roma Sur,98038382,Magda,,Cuauhtémoc,19.40306,-99.1641,Private room,700,30,0,,,1,362,0,
15360635,Espaciosa habitacion en la Napoles,51622446,Alberto,,Benito Juárez,19.39702,-99.17692,Private room,950,1,73,2021-12-09,1.01,9,365,3,
15361532,Luxury Apartment in Polanco. Very Clean+Sanitized,15366652,Patty,,Miguel Hidalgo,19.44285,-99.20167,Entire home/apt,1791,2,225,2022-09-17,3.12,1,316,40,
15371811,Estarás como en tu hogar,92641979,María Guadalupe,,Benito Juárez,19.39729,-99.16561,Entire home/apt,453,10,85,2022-09-20,1.18,1,59,16,
15375309,Unforgettable stay at Reforma!,38864554,Maria Jose,,Cuauhtémoc,19.42854,-99.16276,Entire home/apt,1003,30,41,2022-08-15,0.57,2,322,4,
